outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.001,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.001,True,1.3382853164112298,0.426429526328372,1.451496759770751,374.04958132416726,615.5146452144303,0.5378545436699629,0.6392857142857141
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,1.3384249773635,0.4265027849842046,1.4516267805205532,374.089842473804,615.5629331083321,0.5378352749581434,0.6392857142857141
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,1.3398336234294028,0.4272425227741164,1.4529381464717184,374.4957232811658,616.0498888061034,0.5376408475918668,0.6392857142857141
4,outer_4_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,1.3551786413347444,0.43539517480963397,1.4672185650357081,378.897842140319,621.3511494366173,0.5355154445291817,0.6214285714285712
4,outer_4_inner_training_only,bernstein_degree_3__lambda_10,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,10.0,True,1.58913794035676,0.6198561493149567,1.6290201319415492,487.2598641443963,758.4467406435807,0.5289671472656213,0.5821428571428571
4,outer_4_inner_training_only,bernstein_degree_4__lambda_0,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.0,True,1.3468949182161651,0.3275329862768313,1.5393853192454847,335.1316763394996,555.4781846619053,0.52835843961522,0.5535714285714285
4,outer_4_inner_training_only,bernstein_degree_4__lambda_0.001,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.001,True,1.3469131499994829,0.3275417967246214,1.5394023163095185,335.13705731940803,555.4845144723971,0.5283556794632054,0.5535714285714285
4,outer_4_inner_training_only,bernstein_degree_4__lambda_0.01,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.01,True,1.3470773606991682,0.32762117221919507,1.5395554048339914,335.1855183855805,555.5415163776149,0.5283308209151301,0.5535714285714285
4,outer_4_inner_training_only,bernstein_degree_4__lambda_0.1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.1,True,1.3487354414968291,0.32842481557012926,1.54110110176441,335.6745112646079,556.1169845086349,0.5280797735233214,0.5535714285714285
4,outer_4_inner_training_only,bernstein_degree_4__lambda_1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,1.0,True,1.3669943160285811,0.3375216098793991,1.5581135323008906,341.0246574529862,562.451282028053,0.525310413352116,0.5357142857142856
4,outer_4_inner_training_only,bernstein_degree_4__lambda_10,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,10.0,True,1.55481733238743,0.620217626942214,1.585577513976807,478.69184593045037,742.0194896560548,0.5299877523827767,0.5821428571428571
4,outer_4_inner_training_only,bernstein_degree_5__lambda_0,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.0,True,1.4009569135203135,0.2897501748042797,1.6771419484773311,306.2083504675164,507.2038029758326,0.5204229675787643,0.5142857142857142
4,outer_4_inner_training_only,bernstein_degree_5__lambda_0.001,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.001,True,1.4009767581317363,0.2897564062785724,1.67716046266309,306.2144345982053,507.2108572134568,0.5204196582706005,0.5142857142857142
4,outer_4_inner_training_only,bernstein_degree_5__lambda_0.01,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.01,True,1.4011555597885885,0.2898126004611174,1.677327275680146,306.2692530507124,507.27441859536646,0.5203898451688888,0.5142857142857142
4,outer_4_inner_training_only,bernstein_degree_5__lambda_0.1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.1,True,1.4029616282985415,0.29038470658143845,1.679012140054759,306.82244286810385,507.9163291256378,0.5200887387933582,0.5142857142857142
4,outer_4_inner_training_only,bernstein_degree_5__lambda_1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,1.0,True,1.4229423938535675,0.297231047224619,1.6976399816783867,312.8879885303753,515.014168307998,0.516763691272114,0.5142857142857142
4,outer_4_inner_training_only,bernstein_degree_5__lambda_10,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,10.0,True,1.5448279766516233,0.6201852833846597,1.5752085556476743,474.0246319242631,735.7665980809013,0.5292427028635659,0.5821428571428571
5,outer_5_inner_training_only,identity__lambda_0,identity,Identity,0,0.0,True,2.2251476703271447,0.8000268913827707,2.2145000284734455,768.3590503976222,1090.7966137663652,0.7105978771803305,0.6779975070453075
5,outer_5_inner_training_only,signed_exponential_1p__lambda_0,signed_exponential_1p,Signed exponential (1 parameter),1,0.0,True,2.0339885989642266,0.5320976838527413,2.4804801294175425,438.16206454830996,676.5250894590733,0.6508035378030657,0.5849741023847376
5,outer_5_inner_training_only,signed_exponential_1p__lambda_0.001,signed_exponential_1p,Signed exponential (1 parameter),1,0.001,True,2.033963109838676,0.5320672735369141,2.4804216487710464,438.17600431299576,676.5505319655363,0.6508061759215931,0.5849741023847376
5,outer_5_inner_training_only,signed_exponential_1p__lambda_0.01,signed_exponential_1p,Signed exponential (1 parameter),1,0.01,True,2.033732893941086,0.5317934218379837,2.4798938715661625,438.3015026971658,676.7796258718255,0.6508299358033883,0.5849741023847376
5,outer_5_inner_training_only,signed_exponential_1p__lambda_0.1,signed_exponential_1p,Signed exponential (1 parameter),1,0.1,True,2.0313386557293063,0.5290360967480275,2.474460849516819,439.55785395759034,679.0777813435263,0.6510694670998959,0.5849741023847376
5,outer_5_inner_training_only,signed_exponential_1p__lambda_1,signed_exponential_1p,Signed exponential (1 parameter),1,1.0,True,1.9959936062139598,0.5003392480226982,2.4011586544490764,453.6759789497818,702.7175318269252,0.6537084252009142,0.5849741023847376
5,outer_5_inner_training_only,signed_exponential_1p__lambda_10,signed_exponential_1p,Signed exponential (1 parameter),1,10.0,True,1.7440707178523789,0.756049616513329,1.7433561827026174,602.1603512777014,908.0296394658083,0.6963894528825663,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_2__lambda_0,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.0,True,1.6613731940760528,0.6845497417006148,1.6804870120474817,570.5377174985351,867.5267743394961,0.6981804489552512,0.6762085954172197
5,outer_5_inner_training_only,bernstein_degree_2__lambda_0.001,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.001,True,1.6613731940760528,0.6845497417006148,1.6804870120474817,570.5377174985351,867.5267743394961,0.6981804489552512,0.6762085954172197
5,outer_5_inner_training_only,bernstein_degree_2__lambda_0.01,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.01,True,1.6613731940760528,0.6845497417006148,1.6804870120474817,570.5377174985351,867.5267743394961,0.6981804489552512,0.6762085954172197
5,outer_5_inner_training_only,bernstein_degree_2__lambda_0.1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.1,True,1.6613731940760528,0.6845497417006148,1.6804870120474817,570.5377174985351,867.5267743394961,0.6981804489552512,0.6762085954172197
5,outer_5_inner_training_only,bernstein_degree_2__lambda_1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,1.0,True,1.6613731940760528,0.6845497417006148,1.6804870120474817,570.5377174985351,867.5267743394961,0.6981804489552512,0.6762085954172197
5,outer_5_inner_training_only,bernstein_degree_2__lambda_10,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,10.0,True,1.784937079456493,0.7552116874481898,1.7873180740490284,616.6954928823222,926.2993749023258,0.6982183189169435,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_0,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.0,True,1.5637539837933225,0.5788239154910899,1.6505167646655614,491.93360831550876,776.7943611542178,0.686613803656665,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_0.001,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.001,True,1.56376614453991,0.5788318030355865,1.650528061402805,491.938171952146,776.8003921804188,0.6866136259494908,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,1.5638756777608707,0.5789028433950832,1.6506298127396601,491.979270694718,776.8547087487661,0.6866120239011948,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,1.564981095459974,0.579618927451858,1.65165682079754,492.39376251636054,777.4025698572741,0.6865958203528064,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,1.5770990602072503,0.5873664468132261,1.662930247803355,496.90695989720183,783.3748688264553,0.686414232077958,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_3__lambda_10,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,10.0,True,1.7601216822178496,0.7608200752503077,1.7572527476614765,609.586190366313,918.5961874787758,0.6964116516269092,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_4__lambda_0,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.0,True,1.5654725903404705,0.47103151544372174,1.7356549736551705,447.07018457603704,712.6358181600586,0.6779155781686527,0.624330158202671
5,outer_5_inner_training_only,bernstein_degree_4__lambda_0.001,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.001,True,1.5654866485227399,0.4710415438200092,1.7356679299244415,447.07565461034017,712.6429438634539,0.6779154329086327,0.624330158202671
5,outer_5_inner_training_only,bernstein_degree_4__lambda_0.01,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.01,True,1.565613284733872,0.47113186089259274,1.735784642993623,447.1249278614212,712.707133872775,0.6779141222945252,0.624330158202671
5,outer_5_inner_training_only,bernstein_degree_4__lambda_0.1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.1,True,1.5668928574827898,0.4720428188326397,1.7369641683035237,447.6222825315046,713.3551552929421,0.677900816489692,0.624330158202671
5,outer_5_inner_training_only,bernstein_degree_4__lambda_1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,1.0,True,1.5810981963489386,0.48195708727044034,1.7500858582145677,453.0905357499587,720.4926368811855,0.6777445009974696,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_4__lambda_10,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,10.0,True,1.7553225201190927,0.7530620622088324,1.7571045131246845,604.7052627177161,911.1702184098998,0.6975127514533186,0.6618973023925165
5,outer_5_inner_training_only,bernstein_degree_5__lambda_0,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.0,True,1.6101820837863743,0.40213982842426876,1.8680814487351294,412.4013828639186,660.2216866314606,0.6707500093835036,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_5__lambda_0.001,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.001,True,1.610197141228904,0.40215067519929304,1.8680952130603479,412.4075552045781,660.2296065264459,0.6707499190134076,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_5__lambda_0.01,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.01,True,1.6103328095676357,0.40224838837761184,1.8682192316292232,412.463134845568,660.3009070111822,0.6707491157698026,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_5__lambda_0.1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.1,True,1.6117044419165947,0.4032338558522519,1.8694734378991036,413.02432984406886,661.0210241898651,0.6707408572656006,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_5__lambda_1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,1.0,True,1.495900126810148,0.44379733208913663,1.6736279919013224,418.6782646905431,668.8927654173295,0.671562389141813,0.6064410419217922
5,outer_5_inner_training_only,bernstein_degree_5__lambda_10,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,10.0,True,1.718024934790506,0.7455497916648499,1.7174404870001543,590.0617403508436,888.0207023434118,0.6981800362281075,0.6618973023925165
