outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
2,outer_2_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,6.449402663092876,1.8292865616162681,6.167072156801839,661.3459759930306,993.5539184142194,0.34373586157601,0.5239865241171815
2,outer_2_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,6.440611147996821,1.8343583677858117,6.158239190053089,657.6704390503453,988.7972311886641,0.3431990773682621,0.5239865241171815
2,outer_2_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,6.379210195804062,1.8589125600142764,6.099457323385016,636.1803223075626,960.5596150585511,0.3400283346555367,0.5239865241171815
2,outer_2_inner_training_only,bernstein_degree_3__lambda_10,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,10.0,True,5.404250572058629,1.8520261200476653,5.416978346883635,618.2736270610678,925.6223763774904,0.3189683015026281,0.5062743035836429
2,outer_2_inner_training_only,bernstein_degree_4__lambda_0,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.0,True,6.9095179759105845,2.0314022466118047,6.47595858702563,631.86210116653,952.076419306033,0.347674680445431,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_4__lambda_0.001,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.001,True,6.908515023070082,2.030999534666242,6.475196227749525,631.8294386317614,952.0316226548538,0.34766727059079117,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_4__lambda_0.01,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.01,True,6.899536995228932,2.027405748297388,6.46837309709985,631.5379682205819,951.6315541183367,0.34760092285426003,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_4__lambda_0.1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.1,True,6.81408848470279,1.9942034261325845,6.4035541915654886,628.8593377696988,947.9260031087787,0.34696798166406706,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_4__lambda_1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,1.0,True,6.231215043254638,1.8293595411879535,5.968181553005824,614.5019923014133,926.4422790572684,0.3420781604384218,0.5210344873615916
2,outer_2_inner_training_only,bernstein_degree_4__lambda_10,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,10.0,True,5.37741095535467,1.8466110442412949,5.385742564195832,604.734858086817,901.7740399730743,0.3190343580436127,0.5033222668280531
2,outer_2_inner_training_only,bernstein_degree_5__lambda_0,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.0,True,6.630288513853277,1.9254997020280735,6.246811063670261,608.3936426970561,916.0948344446756,0.3491626840246973,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_5__lambda_0.001,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.001,True,6.629562555977056,1.9252800161642107,6.246260057351177,608.3682203087908,916.0597080215571,0.34915602393885786,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_5__lambda_0.01,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.01,True,6.623052491283149,1.9233150419601786,6.241320131811474,608.14140155837,915.7460204202674,0.3490963393196851,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_5__lambda_0.1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.1,True,6.5603066367599965,1.904889506559466,6.193818288869505,606.0518294908859,912.830851437981,0.3485224365717533,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_5__lambda_1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,1.0,True,6.096105908491728,1.8069762813007906,5.849014409859587,594.9654508859472,895.818857558788,0.34388330411499296,0.5505548549174892
2,outer_2_inner_training_only,bernstein_degree_5__lambda_10,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,10.0,True,5.354126905456391,1.8512578860415425,5.362124057244094,599.2640546559707,894.0624057051066,0.31972907147401286,0.5033222668280531
3,outer_3_inner_training_only,identity__lambda_0,identity,Identity,0,0.0,True,4.778588213045521,1.4015213567561875,4.838116773847574,429.52025056831565,670.3987670723211,0.19848707357639583,0.19734904270986744
3,outer_3_inner_training_only,signed_exponential_1p__lambda_0,signed_exponential_1p,Signed exponential (1 parameter),1,0.0,True,4.71266102350665,1.087509897064954,4.844858148083139,556.4174802769718,831.073354545309,0.20874975239074667,0.19734904270986744
